快速碼,商品代號,商品名稱,款式號碼,商品條碼,國際條碼,主供應商名稱,大分類代號,大分類名稱,年度,季節,成本幣別代號,未稅標準成本,含稅標準成本,銷貨幣別代號,未稅標準定價,含稅標準定價
58938,589BK38,B0589｜黑色 38｜吸濕快乾核心美體鞋,B0589,114742,,連成,B,BONJOUR鞋全系列,,,NTD,590.48,620,NTD,"1,695","1,780"
58939,589BK39,B0589｜黑色 39｜吸濕快乾核心美體鞋,B0589,114726,,連成,B,BONJOUR鞋全系列,,,NTD,590.48,620,NTD,"1,695","1,780"
58940,589BK40,B0589｜黑色 40｜吸濕快乾核心美體鞋,B0589,114730,,連成,B,BONJOUR鞋全系列,,,NTD,590.48,620,NTD,"1,695","1,780"
58941,589BK41,B0589｜黑色 41｜吸濕快乾核心美體鞋,B0589,114734,,連成,B,BONJOUR鞋全系列,,,NTD,590.48,620,NTD,"1,695","1,780"
58942,589BK42,B0589｜黑色 42｜吸濕快乾核心美體鞋,B0589,114738,,連成,B,BONJOUR鞋全系列,,,NTD,590.48,620,NTD,"1,695","1,780"
58943,589BK43,B0589｜黑色 43｜吸濕快乾核心美體鞋,B0589,114711,,連成,B,BONJOUR鞋全系列,,,NTD,590.48,620,NTD,"1,695","1,780"
59035,590KK35,B0590｜卡其 35｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59036,590KK36,B0590｜卡其 36｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59037,590KK37,B0590｜卡其 37｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59038,590KK38,B0590｜卡其 38｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59039,590KK39,B0590｜卡其 39｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59040,590KK40,B0590｜卡其 40｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59041,590KK41,B0590｜卡其 41｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59042,590KK42,B0590｜卡其 42｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59043,590KK43,B0590｜卡其 43｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59035,590MIC35,B0590｜米杏 35｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59036,590MIC36,B0590｜米杏 36｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59037,590MIC37,B0590｜米杏 37｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59038,590MIC38,B0590｜米杏 38｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59039,590MIC39,B0590｜米杏 39｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59040,590MIC40,B0590｜米杏 40｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59041,590MIC41,B0590｜米杏 41｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59042,590MIC42,B0590｜米杏 42｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59043,590MIC43,B0590｜米杏 43｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59035,590CF35,B0590｜咖啡色 35｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59036,590CF36,B0590｜咖啡色 36｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59037,590CF37,B0590｜咖啡色 37｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59038,590CF38,B0590｜咖啡色 38｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59039,590CF39,B0590｜咖啡色 39｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59040,590CF40,B0590｜咖啡色 40｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59041,590CF41,B0590｜咖啡色 41｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59042,590CF42,B0590｜咖啡色 42｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59043,590CF43,B0590｜咖啡色 43｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59035,590PFU35,B0590｜粉膚 35｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59036,590PFU36,B0590｜粉膚 36｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59037,590PFU37,B0590｜粉膚 37｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59038,590PFU38,B0590｜粉膚 38｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59039,590PFU39,B0590｜粉膚 39｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59040,590PFU40,B0590｜粉膚 40｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59041,590PFU41,B0590｜粉膚 41｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59042,590PFU42,B0590｜粉膚 42｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59043,590PFU43,B0590｜粉膚 43｜吸濕快乾3D步態平衡健康機能鞋,B0590,,,連成,B,BONJOUR鞋全系列,,,NTD,504.76,530,NTD,"1,410","1,480"
59135,591WT35,B0591｜白色 35｜寬腳舒適3D步態平衡健康機能鞋,B0591,114925,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59136,591WT36,B0591｜白色 36｜寬腳舒適3D步態平衡健康機能鞋,B0591,114929,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59137,591WT37,B0591｜白色 37｜寬腳舒適3D步態平衡健康機能鞋,B0591,114933,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59138,591WT38,B0591｜白色 38｜寬腳舒適3D步態平衡健康機能鞋,B0591,114937,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59139,591WT39,B0591｜白色 39｜寬腳舒適3D步態平衡健康機能鞋,B0591,114905,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59140,591WT40,B0591｜白色 40｜寬腳舒適3D步態平衡健康機能鞋,B0591,114908,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59141,591WT41,B0591｜白色 41｜寬腳舒適3D步態平衡健康機能鞋,B0591,114913,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59142,591WT42,B0591｜白色 42｜寬腳舒適3D步態平衡健康機能鞋,B0591,114917,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59143,591WT43,B0591｜白色 43｜寬腳舒適3D步態平衡健康機能鞋,B0591,114921,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59135,591GY35,B0591｜灰色 35｜寬腳舒適3D步態平衡健康機能鞋,B0591,114924,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59136,591GY36,B0591｜灰色 36｜寬腳舒適3D步態平衡健康機能鞋,B0591,114928,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59137,591GY37,B0591｜灰色 37｜寬腳舒適3D步態平衡健康機能鞋,B0591,114932,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59138,591GY38,B0591｜灰色 38｜寬腳舒適3D步態平衡健康機能鞋,B0591,114936,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59139,591GY39,B0591｜灰色 39｜寬腳舒適3D步態平衡健康機能鞋,B0591,114939,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59140,591GY40,B0591｜灰色 40｜寬腳舒適3D步態平衡健康機能鞋,B0591,114909,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59141,591GY41,B0591｜灰色 41｜寬腳舒適3D步態平衡健康機能鞋,B0591,114912,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59142,591GY42,B0591｜灰色 42｜寬腳舒適3D步態平衡健康機能鞋,B0591,114916,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59143,591GY43,B0591｜灰色 43｜寬腳舒適3D步態平衡健康機能鞋,B0591,114920,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59135,591PK35,B0591｜粉色 35｜寬腳舒適3D步態平衡健康機能鞋,B0591,114926,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59136,591PK36,B0591｜粉色 36｜寬腳舒適3D步態平衡健康機能鞋,B0591,114930,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59137,591PK37,B0591｜粉色 37｜寬腳舒適3D步態平衡健康機能鞋,B0591,114934,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59138,591PK38,B0591｜粉色 38｜寬腳舒適3D步態平衡健康機能鞋,B0591,114938,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59139,591PK39,B0591｜粉色 39｜寬腳舒適3D步態平衡健康機能鞋,B0591,114906,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59140,591PK40,B0591｜粉色 40｜寬腳舒適3D步態平衡健康機能鞋,B0591,114910,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59141,591PK41,B0591｜粉色 41｜寬腳舒適3D步態平衡健康機能鞋,B0591,114914,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59142,591PK42,B0591｜粉色 42｜寬腳舒適3D步態平衡健康機能鞋,B0591,114918,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59143,591PK43,B0591｜粉色 43｜寬腳舒適3D步態平衡健康機能鞋,B0591,114922,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59135,591BK35,B0591｜黑色 35｜寬腳舒適3D步態平衡健康機能鞋,B0591,114923,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59136,591BK36,B0591｜黑色 36｜寬腳舒適3D步態平衡健康機能鞋,B0591,114927,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59137,591BK37,B0591｜黑色 37｜寬腳舒適3D步態平衡健康機能鞋,B0591,114931,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59138,591BK38,B0591｜黑色 38｜寬腳舒適3D步態平衡健康機能鞋,B0591,114935,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59139,591BK39,B0591｜黑色 39｜寬腳舒適3D步態平衡健康機能鞋,B0591,114904,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59140,591BK40,B0591｜黑色 40｜寬腳舒適3D步態平衡健康機能鞋,B0591,114907,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59141,591BK41,B0591｜黑色 41｜寬腳舒適3D步態平衡健康機能鞋,B0591,114911,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59142,591BK42,B0591｜黑色 42｜寬腳舒適3D步態平衡健康機能鞋,B0591,114915,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59143,591BK43,B0591｜黑色 43｜寬腳舒適3D步態平衡健康機能鞋,B0591,114919,,連成,B,BONJOUR鞋全系列,,,NTD,550.48,578,NTD,"1,505","1,580"
59235,592BTY35,B0592｜奶油黃 35｜晴雨二穿3D步態平衡健康機能鞋,B0592,115537,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59236,592BTY36,B0592｜奶油黃 36｜晴雨二穿3D步態平衡健康機能鞋,B0592,115540,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59237,592BTY37,B0592｜奶油黃 37｜晴雨二穿3D步態平衡健康機能鞋,B0592,115543,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59238,592BTY38,B0592｜奶油黃 38｜晴雨二穿3D步態平衡健康機能鞋,B0592,115546,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59239,592BTY39,B0592｜奶油黃 39｜晴雨二穿3D步態平衡健康機能鞋,B0592,115522,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59240,592BTY40,B0592｜奶油黃 40｜晴雨二穿3D步態平衡健康機能鞋,B0592,115525,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59241,592BTY41,B0592｜奶油黃 41｜晴雨二穿3D步態平衡健康機能鞋,B0592,115528,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59242,592BTY42,B0592｜奶油黃 42｜晴雨二穿3D步態平衡健康機能鞋,B0592,115531,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59243,592BTY43,B0592｜奶油黃 43｜晴雨二穿3D步態平衡健康機能鞋,B0592,115534,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59235,592MWT35,B0592｜米白 35｜晴雨二穿3D步態平衡健康機能鞋,B0592,115538,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59236,592MWT36,B0592｜米白 36｜晴雨二穿3D步態平衡健康機能鞋,B0592,115541,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59237,592MWT37,B0592｜米白 37｜晴雨二穿3D步態平衡健康機能鞋,B0592,115544,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59238,592MWT38,B0592｜米白 38｜晴雨二穿3D步態平衡健康機能鞋,B0592,115547,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59239,592MWT39,B0592｜米白 39｜晴雨二穿3D步態平衡健康機能鞋,B0592,115523,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59240,592MWT40,B0592｜米白 40｜晴雨二穿3D步態平衡健康機能鞋,B0592,115526,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59241,592MWT41,B0592｜米白 41｜晴雨二穿3D步態平衡健康機能鞋,B0592,115529,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59242,592MWT42,B0592｜米白 42｜晴雨二穿3D步態平衡健康機能鞋,B0592,115532,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59243,592MWT43,B0592｜米白 43｜晴雨二穿3D步態平衡健康機能鞋,B0592,115535,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59235,592DBL35,B0592｜深藍 35｜晴雨二穿3D步態平衡健康機能鞋,B0592,115536,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59236,592DBL36,B0592｜深藍 36｜晴雨二穿3D步態平衡健康機能鞋,B0592,115539,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59237,592DBL37,B0592｜深藍 37｜晴雨二穿3D步態平衡健康機能鞋,B0592,115542,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59238,592DBL38,B0592｜深藍 38｜晴雨二穿3D步態平衡健康機能鞋,B0592,115545,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59239,592DBL39,B0592｜深藍 39｜晴雨二穿3D步態平衡健康機能鞋,B0592,115521,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59240,592DBL40,B0592｜深藍 40｜晴雨二穿3D步態平衡健康機能鞋,B0592,115524,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59241,592DBL41,B0592｜深藍 41｜晴雨二穿3D步態平衡健康機能鞋,B0592,115527,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59242,592DBL42,B0592｜深藍 42｜晴雨二穿3D步態平衡健康機能鞋,B0592,115530,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59243,592DBL43,B0592｜深藍 43｜晴雨二穿3D步態平衡健康機能鞋,B0592,115533,,連成,B,BONJOUR鞋全系列,,,NTD,519.05,545,NTD,"1,410","1,480"
59335,593BK35,B0593｜黑色 35｜全黑3D步態平衡健康機能鞋,B0593,115457,,連成,B,BONJOUR鞋全系列,,,NTD,575.24,604,NTD,"1,600","1,680"
59336,593BK36,B0593｜黑色 36｜全黑3D步態平衡健康機能鞋,B0593,115458,,連成,B,BONJOUR鞋全系列,,,NTD,575.24,604,NTD,"1,600","1,680"
59337,593BK37,B0593｜黑色 37｜全黑3D步態平衡健康機能鞋,B0593,115459,,連成,B,BONJOUR鞋全系列,,,NTD,575.24,604,NTD,"1,600","1,680"
59338,593BK38,B0593｜黑色 38｜全黑3D步態平衡健康機能鞋,B0593,115460,,連成,B,BONJOUR鞋全系列,,,NTD,575.24,604,NTD,"1,600","1,680"
59339,593BK39,B0593｜黑色 39｜全黑3D步態平衡健康機能鞋,B0593,115452,,連成,B,BONJOUR鞋全系列,,,NTD,575.24,604,NTD,"1,600","1,680"
59340,593BK40,B0593｜黑色 40｜全黑3D步態平衡健康機能鞋,B0593,115453,,連成,B,BONJOUR鞋全系列,,,NTD,575.24,604,NTD,"1,600","1,680"
59341,593BK41,B0593｜黑色 41｜全黑3D步態平衡健康機能鞋,B0593,115454,,連成,B,BONJOUR鞋全系列,,,NTD,575.24,604,NTD,"1,600","1,680"
59342,593BK42,B0593｜黑色 42｜全黑3D步態平衡健康機能鞋,B0593,115455,,連成,B,BONJOUR鞋全系列,,,NTD,575.24,604,NTD,"1,600","1,680"
59343,593BK43,B0593｜黑色 43｜全黑3D步態平衡健康機能鞋,B0593,115456,,連成,B,BONJOUR鞋全系列,,,NTD,575.24,604,NTD,"1,600","1,680"
59436,594BTG36,B0594｜奶油綠(米色)  36｜高保濕柔膚核心美體鞋,B0594,116450,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59437,594BTG37,B0594｜奶油綠(米色)  37｜高保濕柔膚核心美體鞋,B0594,116454,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59438,594BTG38,B0594｜奶油綠(米色)  38｜高保濕柔膚核心美體鞋,B0594,116458,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59439,594BTG39,B0594｜奶油綠(米色)  39｜高保濕柔膚核心美體鞋,B0594,116426,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59440,594BTG40,B0594｜奶油綠(米色)  40｜高保濕柔膚核心美體鞋,B0594,116430,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59441,594BTG41,B0594｜奶油綠(米色)  41｜高保濕柔膚核心美體鞋,B0594,116434,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59442,594BTG42,B0594｜奶油綠(米色)  42｜高保濕柔膚核心美體鞋,B0594,116438,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59443,594BTG43,B0594｜奶油綠(米色)  43｜高保濕柔膚核心美體鞋,B0594,116442,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59435,594BTG35,B0594｜奶油綠(米色) 35｜高保濕柔膚核心美體鞋,B0594,116446,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
594535,594PK535,B0594｜玫瑰粉 35｜高保濕柔膚核心美體鞋,B0594,116443,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
594536,594PK536,B0594｜玫瑰粉 36｜高保濕柔膚核心美體鞋,B0594,116447,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
594537,594PK537,B0594｜玫瑰粉 37｜高保濕柔膚核心美體鞋,B0594,116451,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
594538,594PK538,B0594｜玫瑰粉 38｜高保濕柔膚核心美體鞋,B0594,116455,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
594539,594PK539,B0594｜玫瑰粉 39｜高保濕柔膚核心美體鞋,B0594,116423,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
594540,594PK540,B0594｜玫瑰粉 40｜高保濕柔膚核心美體鞋,B0594,116427,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
594541,594PK541,B0594｜玫瑰粉 41｜高保濕柔膚核心美體鞋,B0594,116431,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
594542,594PK542,B0594｜玫瑰粉 42｜高保濕柔膚核心美體鞋,B0594,116435,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
594543,594PK543,B0594｜玫瑰粉 43｜高保濕柔膚核心美體鞋,B0594,116439,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59435,594CM35,B0594｜焦糖棕(褐色) 35｜高保濕柔膚核心美體鞋,B0594,116444,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59436,594CM36,B0594｜焦糖棕(褐色) 36｜高保濕柔膚核心美體鞋,B0594,116448,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59437,594CM37,B0594｜焦糖棕(褐色) 37｜高保濕柔膚核心美體鞋,B0594,116452,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59438,594CM38,B0594｜焦糖棕(褐色) 38｜高保濕柔膚核心美體鞋,B0594,116456,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59439,594CM39,B0594｜焦糖棕(褐色) 39｜高保濕柔膚核心美體鞋,B0594,116424,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59440,594CM40,B0594｜焦糖棕(褐色) 40｜高保濕柔膚核心美體鞋,B0594,116428,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59441,594CM41,B0594｜焦糖棕(褐色) 41｜高保濕柔膚核心美體鞋,B0594,116432,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59442,594CM42,B0594｜焦糖棕(褐色) 42｜高保濕柔膚核心美體鞋,B0594,116436,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59443,594CM43,B0594｜焦糖棕(褐色) 43｜高保濕柔膚核心美體鞋,B0594,116440,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59435,594OGY35,B0594｜燕麥灰(灰色) 35｜高保濕柔膚核心美體鞋,B0594,116445,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59436,594OGY36,B0594｜燕麥灰(灰色) 36｜高保濕柔膚核心美體鞋,B0594,116449,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
59437,594OGY37,B0594｜燕麥灰(灰色) 37｜高保濕柔膚核心美體鞋,B0594,116453,,連成,B,BONJOUR鞋全系列,,,NTD,628.57,660,NTD,"1,695","1,780"
